id,price,weekly_price,monthly_price
5961533,$75.00,$600.00,"$1,800.00"
5961644,$55.00,,
5962373,$50.00,$500.00,
5962517,$55.00,$340.00,"$1,250.00"
5962891,$99.00,$599.00,
5963330,$107.00,$750.00,"$1,700.00"
5963542,$75.00,$550.00,"$1,800.00"
5965886,$104.00,,
5968012,$450.00,,"$10,000.00"
5968637,$60.00,$300.00,
5969155,$65.00,,
5971214,$42.00,,
5971540,$200.00,"$1,300.00","$5,000.00"
5971670,$70.00,,
5971879,$150.00,$700.00,"$2,800.00"
5971969,$80.00,$800.00,
5972617,$70.00,$400.00,
5972663,$98.00,$600.00,
5973056,$110.00,$742.00,"$1,530.00"
5973099,$89.00,$550.00,
5973461,$50.00,,
5973549,$190.00,$700.00,"$1,900.00"
5973790,$45.00,,
5973970,$62.00,,
5974304,$50.00,,
5974363,$79.00,,
5974800,$38.00,,
5975572,$249.00,,
5976200,$60.00,,
5976427,$116.00,$696.00,"$2,456.00"
5978212,$129.00,$540.00,
5978835,$60.00,$400.00,
5981388,$175.00,"$1,100.00","$4,000.00"
5981471,$30.00,,
5982264,$130.00,$900.00,
5982273,$29.00,$250.00,$500.00
5982513,$200.00,,
5982571,$51.00,$270.00,"$1,002.00"
5983044,$120.00,$800.00,
5983101,$68.00,$400.00,"$1,200.00"
5983155,$110.00,,
5983213,$150.00,$800.00,
5983430,$100.00,$600.00,"$2,000.00"
5983815,$69.00,$400.00,
5984013,$75.00,$450.00,"$1,990.00"
5984264,$65.00,$400.00,$550.00
5984344,$230.00,"$1,000.00","$3,500.00"
5984503,$120.00,$650.00,"$2,000.00"
5984744,$80.00,,
5985156,$135.00,$790.00,
5985960,$290.00,"$2,450.00",
5986744,$115.00,$590.00,"$2,000.00"
5986903,$86.00,,
5986923,$55.00,,
5986960,$55.00,$400.00,"$1,300.00"
5986982,$870.00,"$1,000.00","$3,200.00"
5987251,$48.00,,
5987451,$70.00,,
5987532,$25.00,$175.00,$780.00
5987658,$120.00,,
5987705,$225.00,"$2,000.00","$5,200.00"
5987708,$120.00,$900.00,"$3,000.00"
5987760,$65.00,$450.00,
5988201,$40.00,,
5988227,$60.00,,
5989192,$65.00,,
5989487,$55.00,$400.00,"$1,500.00"
5989744,$65.00,,
5989968,$15.00,,
5993610,$320.00,"$2,450.00","$7,200.00"
5993868,$95.00,$665.00,
5994034,$80.00,,
5994213,$100.00,,
5994749,$90.00,$800.00,"$1,720.00"
5994873,$80.00,$450.00,
5995226,$80.00,$327.00,"$1,155.00"
5995477,$69.00,$400.00,
5995627,$65.00,,
5995798,$149.00,,
5995922,$175.00,"$1,800.00","$5,500.00"
5995941,$180.00,"$1,000.00","$3,000.00"
5996038,$200.00,,
5996354,$200.00,"$1,500.00","$4,000.00"
5996598,$68.00,$490.00,"$1,690.00"
5998017,$300.00,"$1,500.00","$4,400.00"
5998400,"$1,200.00","$2,500.00","$8,000.00"
5998872,$70.00,$392.00,
5998982,$110.00,$630.00,"$1,890.00"
5999409,$301.00,,
5999411,$40.00,,
5999607,$38.00,,
6000722,$96.00,,
6002037,$150.00,$750.00,
6002635,$175.00,,"$2,800.00"
6003316,$40.00,$420.00,
6003388,$300.00,"$2,500.00","$8,500.00"
6003503,$59.00,$399.00,
6003504,$270.00,"$1,750.00","$6,000.00"
6004073,$67.00,$450.00,"$1,450.00"
6004199,$250.00,,
6004543,$50.00,,
6004801,$110.00,$600.00,"$1,800.00"
6008604,$100.00,$600.00,
6008839,$56.00,$405.00,"$1,428.00"
6008923,$80.00,$450.00,
6009328,$89.00,,
6010556,$35.00,,$800.00
6010678,$115.00,$600.00,
6010975,$99.00,$800.00,
6010997,$193.00,"$1,330.00","$4,000.00"
6011251,$175.00,"$1,500.00","$5,800.00"
6011642,$50.00,,
6012048,$100.00,$650.00,"$2,500.00"
6012264,$54.00,$350.00,"$1,350.00"
6012705,$98.00,$900.00,"$2,500.00"
6013423,$65.00,$500.00,
6013429,$127.00,"$1,000.00",
6013627,$75.00,,
6014076,$70.00,,
6014323,$42.00,$300.00,
6014765,$75.00,,
6014881,$178.00,"$1,200.00",
6014998,$55.00,$350.00,
6015401,$90.00,,
6016003,$83.00,,
6016575,$55.00,$385.00,"$1,400.00"
6017300,$99.00,$720.00,
6017371,$55.00,$303.00,
6021166,$100.00,$650.00,"$1,800.00"
6021575,$110.00,$900.00,
6021700,$80.00,$500.00,
6022073,$65.00,,
6022963,$90.00,,
6023035,$149.00,$700.00,
6023045,$150.00,$490.00,"$1,610.00"
6023093,$100.00,$650.00,"$2,100.00"
6023508,$125.00,$600.00,
6025180,$80.00,$460.00,
6025846,$55.00,$330.00,
6026096,$450.00,"$2,500.00",
6026185,$60.00,,
6026220,$255.00,,
6026732,$52.00,$287.00,$983.00
6026738,$211.00,"$2,000.00","$6,000.00"
6027261,$230.00,,
6027384,$85.00,$500.00,
6027436,$111.00,$450.00,
6027611,$110.00,,
6027620,$80.00,$500.00,"$1,743.00"
6028312,$60.00,$530.00,"$1,800.00"
6029273,$100.00,$600.00,"$2,700.00"
6030066,$90.00,$550.00,"$1,900.00"
6030074,$71.00,$650.00,
6034596,$90.00,,
6037337,$134.00,,
6037764,$35.00,$240.00,
6037924,$40.00,$400.00,"$1,100.00"
6038828,$150.00,,
6038847,$108.00,,
6038856,$49.00,,
6038953,$100.00,$684.00,
6039415,$50.00,$300.00,
6041363,$23.00,,
6041390,$155.00,,
6041639,$155.00,,
6041669,$269.00,,
6042201,$25.00,,
6042232,$100.00,$670.00,
6042629,$185.00,,
6042757,$330.00,"$1,900.00","$6,000.00"
6042811,$50.00,,$800.00
6045141,$74.00,,"$2,499.00"
6046676,$60.00,$800.00,"$3,000.00"
6046737,$84.00,$498.00,"$1,688.00"
6046881,$150.00,$495.00,"$1,700.00"
6046901,$385.00,,
6047129,$50.00,,
6047730,$50.00,$340.00,"$1,270.00"
6048718,$683.00,,
6048843,$42.00,$250.00,
6048934,$60.00,,
6049498,$75.00,$500.00,"$1,100.00"
6050338,$80.00,$500.00,$900.00
6050400,$206.00,"$1,650.00","$4,000.00"
6050693,$80.00,$560.00,
6051914,$90.00,,
6054218,$26.00,$150.00,$600.00
6054418,$250.00,"$1,750.00",
6055322,$260.00,"$1,300.00","$4,200.00"
6057158,$85.00,,
6057526,$85.00,,"$1,700.00"
6057615,$29.00,$240.00,$800.00
6057693,$85.00,$590.00,"$1,900.00"
6057995,$54.00,$315.00,
6058028,$260.00,"$1,600.00",
6058544,$50.00,,
6058889,$90.00,,
6058893,$190.00,,
6058949,$50.00,,
6059008,$69.00,,
6059287,$170.00,"$1,170.00",
6059452,$120.00,$750.00,
6059552,$50.00,$250.00,
6059829,$50.00,$500.00,"$1,500.00"
6059857,$72.00,$450.00,"$1,650.00"
6059977,$35.00,,
6060354,$150.00,$700.00,
6061117,$85.00,$600.00,"$2,000.00"
6061408,$75.00,,
6061582,$60.00,$450.00,
6061648,$100.00,$310.00,$620.00
6062004,$102.00,$607.00,"$2,100.00"
6062371,$80.00,,
6062386,$50.00,,
6062417,$33.00,$300.00,
6062960,$35.00,$200.00,$850.00
6063140,$125.00,$785.00,
6063871,$130.00,$900.00,"$3,000.00"
6064355,$95.00,$600.00,
6067736,$100.00,$650.00,"$1,400.00"
6067949,$75.00,$300.00,"$1,000.00"
6068016,$36.00,$230.00,$800.00
6068121,$50.00,$250.00,$800.00
6068124,$59.00,$330.00,
6068126,$62.00,,
6069875,$99.00,,
6069917,$46.00,$400.00,
6070233,$200.00,,
6070287,$110.00,$700.00,
6070709,$95.00,$750.00,"$2,500.00"
6070807,$120.00,$750.00,"$2,000.00"
6071687,$100.00,,
6071713,$120.00,$750.00,
6071865,$115.00,,
6072315,$59.00,$398.00,
6072793,$89.00,,
6073209,$93.00,,
6074838,$130.00,,
6074999,$75.00,$600.00,"$2,000.00"
6075443,$100.00,,
6075830,$116.00,$800.00,
6075875,$60.00,,
6076417,$110.00,,
6076477,$70.00,,
6076526,$85.00,,"$1,200.00"
6076734,$100.00,,
6076911,$150.00,,
6077250,$50.00,,
6081295,$75.00,,
6081866,$50.00,,
6082907,$55.00,,
6082961,$150.00,,
6084245,$119.00,$515.00,"$1,580.00"
6084253,$65.00,,
6084746,$95.00,,
6084778,$75.00,,
6084900,$75.00,,
6085132,$70.00,,"$1,500.00"
6085502,$100.00,$700.00,
6085750,$314.00,,
6085826,$55.00,$380.00,
6086025,$130.00,,
6086877,$81.00,$482.00,"$1,700.00"
6087244,$95.00,$600.00,
6087466,$60.00,,
6087681,$40.00,,
6087929,$55.00,$250.00,$900.00
6088017,$60.00,$400.00,
6088272,$58.00,$400.00,
6088336,$170.00,,
6088607,$75.00,,
6088687,"$8,500.00",$590.00,
6088953,$60.00,$280.00,"$1,050.00"
6090887,$120.00,$700.00,"$2,300.00"
6091335,$70.00,$400.00,"$1,300.00"
6091337,$149.00,$600.00,
6091393,$85.00,,
6091723,$80.00,$500.00,
6095498,$85.00,$500.00,"$2,000.00"
6095586,$85.00,$540.00,"$1,365.00"
6095966,$120.00,,
6096252,$45.00,$480.00,
6096764,$98.00,,
6097562,$240.00,,
6097864,$66.00,,
6097923,$30.00,$280.00,
6098035,$210.00,,
6098137,$609.00,"$4,350.00",
6098403,$89.00,$539.00,"$1,990.00"
6098428,$42.00,,
6098722,$100.00,$550.00,"$1,050.00"
6098734,$60.00,,
6099242,$210.00,,
6099654,$81.00,$845.00,"$2,182.00"
6099828,$44.00,,
6099885,$100.00,$630.00,"$1,600.00"
6101120,$35.00,,
6101363,$80.00,,
6101935,$90.00,,"$1,500.00"
6102458,$37.00,$280.00,
6103085,$28.00,$250.00,$600.00
6103540,$31.00,$300.00,$750.00
6103902,$100.00,$700.00,"$2,400.00"
6105168,$150.00,,
6105474,$120.00,,
6105546,$115.00,$750.00,
6106068,$80.00,$680.00,
6109955,$72.00,$450.00,"$1,600.00"
6110929,$45.00,$250.00,
6111649,$110.00,$695.00,
6111714,$110.00,,
6111753,$60.00,,
6111766,$31.00,$330.00,"$1,100.00"
6111852,$57.00,$300.00,
6111951,$50.00,,
6112107,$70.00,$450.00,"$1,400.00"
6112171,$70.00,$390.00,
6112511,$175.00,"$1,050.00","$3,700.00"
6112611,$65.00,,
6112633,$68.00,,"$2,031.00"
6113524,$200.00,$840.00,"$2,000.00"
6113551,$250.00,"$1,450.00",
6113714,$85.00,,
6113770,$180.00,$700.00,
6113814,$50.00,$300.00,$850.00
6115129,$113.00,$609.00,"$2,300.00"
6115195,$250.00,"$1,476.00","$5,208.00"
6115626,$139.00,,
6116253,$70.00,,
6116528,$80.00,$650.00,"$1,900.00"
6116889,$130.00,$800.00,"$3,000.00"
6117583,$33.00,$220.00,$900.00
6123976,$75.00,$500.00,"$1,500.00"
6123979,$150.00,$600.00,
6124044,$164.00,"$1,033.00","$4,428.00"
6124124,$70.00,$450.00,
6124595,$90.00,,
6125128,$130.00,,
6125131,$75.00,$450.00,
6125231,$79.00,,
6125587,$80.00,$500.00,"$2,000.00"
6126987,$130.00,$900.00,"$3,000.00"
6127360,$29.00,,
6128150,$230.00,"$1,500.00","$5,700.00"
6128322,$90.00,$600.00,
6128535,$120.00,$600.00,"$2,000.00"
6128870,$42.00,,
6128961,$150.00,,"$2,000.00"
6129434,$160.00,$880.00,"$1,900.00"
6129546,$32.00,$309.00,$900.00
6129940,$30.00,,
6130116,$240.00,"$2,100.00",
6130151,$120.00,$900.00,
6130222,$95.00,,
6132186,$58.00,,
6133080,$90.00,,
6135598,$135.00,$805.00,
6135649,$44.00,,$900.00
6136342,$120.00,$630.00,
6136377,$140.00,"$1,000.00","$3,400.00"
6136953,$70.00,$380.00,"$1,300.00"
6137021,$100.00,,
6139413,$40.00,$250.00,
6141147,$122.00,$780.00,"$2,800.00"
6141557,$60.00,$350.00,
6143887,$150.00,$700.00,
6144023,$90.00,$430.00,
6145121,$60.00,,
6148270,$100.00,$490.00,
6148490,$125.00,$700.00,"$2,000.00"
6149008,$99.00,$570.00,"$1,400.00"
6149345,$135.00,$850.00,
6149651,$69.00,$250.00,
6149697,$65.00,$320.00,"$1,150.00"
6150052,$90.00,,
6150252,$39.00,$405.00,"$1,150.00"
6150714,$72.00,$490.00,"$1,500.00"
6151338,$42.00,,
6151674,$55.00,$250.00,
6151737,$70.00,$550.00,"$1,860.00"
6152086,$55.00,$500.00,"$2,050.00"
6152775,$60.00,$500.00,"$1,630.00"
6152927,$102.00,,
6153070,$85.00,$560.00,"$1,900.00"
6154000,$99.00,$599.00,"$1,999.00"
6155222,$140.00,$650.00,
6155774,$75.00,$490.00,"$1,920.00"
6159882,$110.00,$600.00,
6160241,$60.00,,$750.00
6160313,$57.00,$700.00,"$2,000.00"
6160467,$180.00,$850.00,
6160531,$75.00,$500.00,
6161311,$70.00,,
6161362,$40.00,,
6161636,$50.00,$400.00,"$1,300.00"
6161746,$55.00,$328.00,"$1,300.00"
6161814,$50.00,,
6161829,$69.00,$990.00,"$2,900.00"
6161951,$79.00,$660.00,"$2,150.00"
6162061,$129.00,$780.00,
6162640,$60.00,$600.00,"$1,600.00"
6163367,$220.00,"$1,350.00","$4,100.00"
6163832,$79.00,,
6163997,$52.00,,
6164044,$60.00,,
6164353,$85.00,$500.00,
6164386,$118.00,$700.00,"$2,500.00"
6164581,$115.00,,
6164739,$69.00,$450.00,"$1,500.00"
6164969,$45.00,$320.00,
6165201,$65.00,$420.00,
6165351,$65.00,$400.00,$850.00
6165386,$60.00,,
6165513,$138.00,$950.00,"$3,200.00"
6165539,$120.00,$700.00,"$2,600.00"
6165811,$41.00,,
6166183,$120.00,,
6166268,$120.00,,"$2,300.00"
6166448,$100.00,$600.00,
6166669,$120.00,,
6166733,$89.00,,
6166904,$90.00,"$1,000.00",
6167249,$175.00,$900.00,
6167768,$45.00,$250.00,
6167936,$55.00,$350.00,"$1,500.00"
6168863,$65.00,$380.00,"$1,365.00"
6172802,$80.00,,
6172872,$59.00,,
6173754,$57.00,,
6173973,$50.00,$330.00,"$1,350.00"
6174942,$80.00,,
6175543,$40.00,$300.00,
6175752,$175.00,"$1,000.00",
6176070,$95.00,$550.00,
6176897,$68.00,$461.00,"$1,600.00"
6177069,$80.00,$450.00,"$1,800.00"
6177730,$55.00,,
6178282,$80.00,,
6178355,$80.00,$500.00,
6178660,$47.00,,
6178682,$90.00,$560.00,"$1,800.00"
6179381,$60.00,,
6180348,$45.00,$400.00,
6180668,$85.00,$560.00,
6181774,$79.00,$599.00,"$1,999.00"
6181875,$116.00,$620.00,
6181991,$85.00,$620.00,
6182039,$85.00,$550.00,
6182265,$120.00,$460.00,"$1,600.00"
6182362,$53.00,$370.00,"$1,350.00"
6182684,$80.00,$550.00,
6182930,$35.00,,
6183185,$85.00,$500.00,
6183452,$55.00,$450.00,
6183484,$129.00,,
6183770,$100.00,$700.00,"$2,200.00"
6184123,$55.00,,
6184394,$72.00,,
6184784,$75.00,,
6184846,$499.00,,
6184862,$85.00,,"$2,500.00"
6185220,$35.00,,
6186545,$100.00,$750.00,"$2,800.00"
6188415,$60.00,,
6188949,$95.00,,
6189746,$69.00,,
6189945,$300.00,"$2,400.00",
6190159,$66.00,$441.00,"$1,512.00"
6190301,$65.00,,
6190622,$59.00,$349.00,
6190714,$130.00,$550.00,"$1,600.00"
6190726,$86.00,,"$1,650.00"
6191213,$50.00,,
6191319,$49.00,,
6191545,$110.00,$850.00,"$3,000.00"
6191723,$60.00,,
6191782,$66.00,$400.00,
6192294,$69.00,,
6192372,$85.00,,
6192747,$75.00,$550.00,
6192931,$280.00,,
6193217,$40.00,,
6193644,$180.00,"$1,190.00",
6194179,$115.00,,
6195097,$80.00,$480.00,
6195295,$80.00,$500.00,"$1,750.00"
6195748,$34.00,$205.00,$614.00
6195929,$70.00,$800.00,
6196999,$30.00,,
6197083,$500.00,"$2,100.00","$5,500.00"
6197152,$105.00,$590.00,
6197951,$219.00,,"$2,700.00"
6197956,$65.00,,
6197982,$250.00,"$1,450.00",
6197994,$180.00,"$1,000.00",
6198405,$57.00,,
6198459,$200.00,"$1,300.00","$5,000.00"
6198789,$40.00,,
6199616,$109.00,,
6200187,$75.00,,
6202561,$110.00,$861.00,"$2,548.00"
6203547,$55.00,$350.00,"$1,250.00"
6203796,$35.00,$200.00,$680.00
6204293,$99.00,$650.00,
6204973,$89.00,$560.00,
6205533,$120.00,,
6205978,$45.00,$600.00,
6206000,$240.00,,
6206776,$100.00,,
6206802,$80.00,$450.00,"$1,200.00"
6207171,$80.00,,
6208106,$50.00,$350.00,$987.00
6209334,$170.00,,
6209416,$60.00,$300.00,"$1,000.00"
6210284,$180.00,"$1,120.00",
6210740,$70.00,,
6210790,$250.00,,
6210881,$60.00,,
6211568,$150.00,"$1,150.00","$3,500.00"
6211581,$79.00,$550.00,
6211678,$85.00,$660.00,
6211805,$65.00,$385.00,
6212778,$89.00,$585.00,"$2,500.00"
6213678,$44.00,,
6213845,$50.00,$350.00,
6216834,$61.00,$600.00,
6216935,$75.00,$350.00,"$1,180.00"
6217939,$139.00,$800.00,"$2,300.00"
6218632,$80.00,,
6218787,$300.00,,
6218842,$55.00,$360.00,
6218856,$95.00,$600.00,$980.00
6219838,$40.00,,
6219869,$220.00,"$1,100.00",
6219942,$130.00,$750.00,"$2,700.00"
6221014,$80.00,,
6222097,$400.00,,
6222105,$39.00,$250.00,
6222444,$129.00,,
6222538,$150.00,"$1,100.00","$4,000.00"
6222702,$45.00,,
6222879,$70.00,$420.00,
6222977,$99.00,,
6223572,$58.00,,
6223585,$50.00,,
6223592,$60.00,$360.00,"$1,300.00"
6225635,$27.00,,
6228899,$98.00,,
6229512,$999.00,$300.00,"$1,381.00"
6229631,$120.00,$700.00,
6229950,$70.00,,
6230411,$85.00,$500.00,
6230459,$68.00,,
6230859,$84.00,$450.00,"$1,900.00"
6231988,$40.00,,
6232022,$95.00,,
6232126,$99.00,$630.00,
6233386,$62.00,$400.00,"$1,090.00"
6233760,$55.00,,
6234259,$59.00,$369.00,"$1,291.00"
6234587,$89.00,$500.00,"$2,000.00"
6234722,$526.00,,
6234733,$130.00,$499.00,
6234887,$80.00,$450.00,"$1,800.00"
6235591,$120.00,,"$2,300.00"
6235752,$29.00,$250.00,
6236459,$90.00,$518.00,
6236580,$70.00,,
6237071,$79.00,$500.00,
6237556,$39.00,$300.00,
6240598,$51.00,$370.00,
6241195,$70.00,,
6241526,$85.00,$385.00,
6241871,$80.00,$400.00,
6241912,$90.00,$550.00,
6242171,$30.00,$300.00,$800.00
6242385,$63.00,$350.00,"$1,300.00"
6243060,$40.00,$260.00,
6243600,$59.00,,
6244381,$190.00,$800.00,"$3,000.00"
6244446,$45.00,$270.00,$850.00
6244643,$60.00,,
6245268,$88.00,$568.00,
6245680,$75.00,,
6246358,$80.00,$560.00,"$2,400.00"
6246852,$70.00,$480.00,"$2,000.00"
6251056,$90.00,$550.00,"$1,800.00"
6251138,$50.00,$440.00,"$1,500.00"
6251666,$150.00,$800.00,
6252149,$390.00,"$2,340.00","$9,360.00"
6252646,$160.00,$800.00,
6252660,$93.00,$450.00,"$1,850.00"
6252911,$82.00,$590.00,"$2,500.00"
6253011,$110.00,$650.00,
6253191,$99.00,,"$4,000.00"
6253263,$95.00,$570.00,"$2,090.00"
6253550,$69.00,,
6254272,$60.00,$370.00,"$1,450.00"
6254279,$114.00,$800.00,
6254815,$65.00,,
6254870,$190.00,"$1,625.00","$5,400.00"
6254940,$55.00,$369.00,
6254984,$90.00,$600.00,"$2,000.00"
6255320,$70.00,$460.00,"$1,300.00"
6255910,$70.00,,
6256204,$80.00,$400.00,$900.00
6256790,$98.00,$680.00,"$1,450.00"
6256863,$68.00,$448.00,"$1,308.00"
6256910,$140.00,$900.00,
6257367,$60.00,$400.00,"$1,300.00"
6257825,$120.00,$750.00,"$2,500.00"
6257962,$60.00,,
6258310,$80.00,,
6258412,$280.00,,
6258691,$94.00,,
6259060,$170.00,$950.00,"$3,000.00"
6259166,$130.00,$879.00,
6260716,$70.00,$350.00,
6261208,$120.00,$600.00,"$2,000.00"
6264374,$70.00,$410.00,"$1,300.00"
6264392,$55.00,$360.00,$990.00
6264902,$30.00,$300.00,$900.00
6264919,$89.00,$351.00,"$1,239.00"
6265075,$45.00,$300.00,$995.00
6265263,$60.00,,
6265881,$140.00,$922.00,
6265934,$78.00,,
6266006,$95.00,$720.00,"$2,100.00"
6266153,$140.00,$850.00,"$2,870.00"
6267141,$120.00,$700.00,"$2,500.00"
6267223,$79.00,,
6267665,$40.00,$340.00,
6267755,$77.00,$450.00,
6268701,$80.00,,
6268712,$35.00,,
6268747,$220.00,"$1,320.00","$4,400.00"
6269174,$55.00,,
6269298,$125.00,$700.00,
6269782,$50.00,,
6270020,$65.00,$500.00,
6271101,$60.00,$650.00,"$1,950.00"
6271404,$55.00,$500.00,"$2,000.00"
6271520,$100.00,,
6272164,$65.00,$380.00,"$1,360.00"
6272229,$37.00,$250.00,
6273129,$275.00,$600.00,
6273358,$110.00,$600.00,
6273529,$388.00,,
6273594,$190.00,,
6273721,$70.00,,
6273747,$230.00,,
6273826,$85.00,$400.00,
6274000,$54.00,$800.00,"$1,900.00"
6274108,$85.00,,
6274170,$100.00,,
6274612,$160.00,"$1,400.00","$5,400.00"
6274708,$295.00,"$1,990.00","$6,800.00"
6275117,$85.00,,
6275550,$170.00,"$1,250.00","$4,400.00"
6275557,$55.00,$357.00,
6276142,$100.00,,
6278783,$40.00,$310.00,
6278968,$35.00,,$475.00
6278981,$600.00,,
6279391,$40.00,,
6279830,$80.00,,
6281245,$80.00,$750.00,
6281346,$54.00,$320.00,"$1,000.00"
6281371,$50.00,,
6281707,$90.00,$500.00,"$1,550.00"
6282333,$60.00,$400.00,
6282444,$120.00,,
6282502,$55.00,,
6282942,$45.00,$300.00,$900.00
6283294,$75.00,$525.00,
6283399,$45.00,$500.00,
6283431,$190.00,$850.00,"$2,600.00"
6283624,$60.00,$450.00,
6284461,$62.00,$400.00,
6285231,$98.00,,
6285758,$50.00,$410.00,
6285946,$60.00,$490.00,"$1,200.00"
6288374,$80.00,$520.00,
6289165,$60.00,$400.00,
6289183,$90.00,$500.00,
6289192,$70.00,$550.00,"$1,500.00"
6289915,$55.00,$320.00,"$1,120.00"
6289970,$90.00,$450.00,
6289979,$60.00,$400.00,
6291270,$44.00,$350.00,"$1,260.00"
6292406,$280.00,"$1,500.00","$6,000.00"
6293123,$300.00,,
6293721,$119.00,,
6293815,$80.00,,
6293937,$65.00,$350.00,"$1,300.00"
6293995,$35.00,,
6294165,$100.00,$600.00,
6294207,$75.00,,
6294500,$122.00,$700.00,"$2,500.00"
6294882,$50.00,$250.00,$800.00
6295110,$27.00,$250.00,
6295291,$60.00,$300.00,$950.00
6296733,$350.00,"$1,600.00","$3,500.00"
6298317,$99.00,$750.00,"$2,800.00"
6298352,$60.00,,
6298695,$70.00,$470.00,
6298805,$60.00,$350.00,"$1,200.00"
6299078,$75.00,,
6299562,$250.00,,
6299964,$58.00,,
6300021,$120.00,,
6300239,$58.00,,
6300315,$60.00,,
6300718,$31.00,$360.00,$800.00
6300765,$95.00,$920.00,"$3,300.00"
6302543,$215.00,$900.00,
6302748,$58.00,$370.00,
6303495,$79.00,,
6307849,$75.00,,
6308076,$35.00,$210.00,
6309021,$400.00,"$2,500.00",
6309963,$100.00,$600.00,"$1,800.00"
6310298,$150.00,,
6311174,$210.00,"$1,100.00","$3,740.00"
6311254,$148.00,$850.00,
6311554,$129.00,$490.00,"$1,500.00"
6312331,$80.00,$500.00,
6312377,$84.00,$500.00,"$1,950.00"
6312567,$200.00,"$1,000.00","$3,600.00"
6312605,$200.00,$925.00,"$2,150.00"
6312746,$45.00,$250.00,$880.00
6313538,$70.00,,
6314679,$50.00,$300.00,
6318621,$45.00,$250.00,
6319009,$30.00,$400.00,"$1,200.00"
6319514,$45.00,,
6319661,$250.00,"$1,600.00",
6320459,$40.00,$270.00,
6320473,$55.00,$380.00,
6320845,$120.00,$928.00,"$3,276.00"
6320875,$190.00,,
6320925,$114.00,,
6321313,$60.00,$400.00,$950.00
6321888,$55.00,$400.00,$850.00
6322122,$80.00,,
6322213,$45.00,$240.00,$900.00
6322616,$99.00,"$1,400.00",
6323263,$95.00,,
6323474,$70.00,,
6323746,$60.00,$400.00,"$1,400.00"
6323893,$60.00,$400.00,"$1,400.00"
6324011,$85.00,$500.00,"$1,800.00"
6324247,$65.00,,
6324311,$60.00,,
6324377,$70.00,,
6324485,$120.00,$600.00,
6324741,$147.00,$948.00,"$3,480.00"
6325386,$120.00,,
6325761,$95.00,$630.00,
6325965,$200.00,,
6326105,$90.00,,
6326106,$95.00,$530.00,
6326907,$45.00,,
6326942,$48.00,$300.00,
6327245,$200.00,$900.00,"$3,000.00"
6327249,$120.00,,
6330069,$44.00,$180.00,$300.00
6330278,$82.00,$500.00,
6330657,$85.00,$550.00,
6330754,$95.00,$550.00,
6330758,$250.00,,
6330938,$100.00,,
6330946,$45.00,$250.00,"$1,200.00"
6330969,$46.00,$437.00,"$1,500.00"
6331343,$120.00,,
6331399,$160.00,"$1,100.00","$3,000.00"
6331457,$150.00,$900.00,
6331493,$75.00,$450.00,
6332080,$90.00,,
6332246,$75.00,$420.00,"$1,500.00"
6332314,$66.00,,
6332446,$90.00,$600.00,"$2,300.00"
6332447,$75.00,$430.00,"$1,700.00"
6332449,$119.00,,
6332468,$200.00,"$1,000.00","$4,000.00"
6333181,$120.00,$550.00,
6334166,$100.00,,
6335052,$85.00,,
6335075,$65.00,,
6335253,$80.00,$500.00,
6335488,$69.00,$400.00,
6336031,$100.00,$600.00,
6336079,$60.00,$350.00,"$1,200.00"
6336572,$160.00,"$1,000.00","$3,000.00"
6336692,$116.00,"$1,096.00","$4,698.00"
6337395,$92.00,$599.00,"$1,500.00"
6338804,$65.00,$400.00,
6339302,$90.00,$400.00,
6339935,$120.00,,
6340139,$80.00,$400.00,"$1,000.00"
6340875,$120.00,,
6340927,$100.00,,
6341316,$49.00,,
6341321,$109.00,$750.00,"$2,300.00"
6341588,$69.00,$400.00,
6342210,$75.00,,
6342216,$70.00,,
6342429,$55.00,$360.00,"$1,300.00"
6342547,$55.00,,
6342871,$290.00,"$1,680.00","$4,800.00"
6342971,$375.00,"$2,600.00",
6342989,$295.00,"$2,000.00",
6343000,$70.00,$350.00,"$1,150.00"
6343559,$80.00,,
6343731,$65.00,$350.00,"$1,300.00"
6343876,$149.00,"$1,047.00",
6343906,$135.00,,
6344061,$55.00,,
6344172,$109.00,$750.00,
6344599,$250.00,"$1,099.00","$3,799.00"
6344799,$121.00,$580.00,"$1,900.00"
6346203,$55.00,$380.00,
6346265,$105.00,$700.00,"$2,400.00"
6346776,$40.00,,
6347984,$28.00,,
6349594,$350.00,"$1,650.00","$3,800.00"
6351946,$65.00,$400.00,
